time,industry,series,variant,value
2025-05-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,4.674191
2025-06-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,4.716868
2025-07-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,4.673311
2025-08-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,4.594826
2025-09-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,4.509032
2025-10-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,
2025-11-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,4.493804
2025-12-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,4.544329
2026-01-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,4.441184
2026-02-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,4.855179
2026-03-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,5.233767
2026-04-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,5.441027
2026-05-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,5.548747
2026-06-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,5.672527
2026-07-02,trade-transportation-and-utilities,12-Month Rolling Baseline,rolling,5.473026
0,information,Baseline Nov 2022 (AI),indexed,0.0
1,information,Baseline Nov 2022 (AI),indexed,1.913316
2,information,Baseline Nov 2022 (AI),indexed,3.452663
3,information,Baseline Nov 2022 (AI),indexed,4.538036
4,information,Baseline Nov 2022 (AI),indexed,5.289803
5,information,Baseline Nov 2022 (AI),indexed,6.854515
6,information,Baseline Nov 2022 (AI),indexed,8.101219
7,information,Baseline Nov 2022 (AI),indexed,8.786192
8,information,Baseline Nov 2022 (AI),indexed,9.508014
9,information,Baseline Nov 2022 (AI),indexed,10.1589
10,information,Baseline Nov 2022 (AI),indexed,10.804157
11,information,Baseline Nov 2022 (AI),indexed,11.651524
12,information,Baseline Nov 2022 (AI),indexed,12.463356
13,information,Baseline Nov 2022 (AI),indexed,13.097847
14,information,Baseline Nov 2022 (AI),indexed,13.491103
15,information,Baseline Nov 2022 (AI),indexed,13.454508
16,information,Baseline Nov 2022 (AI),indexed,13.533278
17,information,Baseline Nov 2022 (AI),indexed,13.539851
18,information,Baseline Nov 2022 (AI),indexed,13.244957
19,information,Baseline Nov 2022 (AI),indexed,13.23877
20,information,Baseline Nov 2022 (AI),indexed,13.193333
21,information,Baseline Nov 2022 (AI),indexed,13.008673
22,information,Baseline Nov 2022 (AI),indexed,13.174584
23,information,Baseline Nov 2022 (AI),indexed,13.295304
24,information,Baseline Nov 2022 (AI),indexed,13.273208
25,information,Baseline Nov 2022 (AI),indexed,13.501876
26,information,Baseline Nov 2022 (AI),indexed,13.39974
27,information,Baseline Nov 2022 (AI),indexed,13.251411
28,information,Baseline Nov 2022 (AI),indexed,13.224035
29,information,Baseline Nov 2022 (AI),indexed,12.951041
30,information,Baseline Nov 2022 (AI),indexed,12.862089
31,information,Baseline Nov 2022 (AI),indexed,12.895962
32,information,Baseline Nov 2022 (AI),indexed,13.271036
33,information,Baseline Nov 2022 (AI),indexed,13.575732
34,information,Baseline Nov 2022 (AI),indexed,13.69874
35,information,Baseline Nov 2022 (AI),indexed,
36,information,Baseline Nov 2022 (AI),indexed,13.693435
37,information,Baseline Nov 2022 (AI),indexed,13.44363
38,information,Baseline Nov 2022 (AI),indexed,13.236685
39,information,Baseline Nov 2022 (AI),indexed,13.109521
40,information,Baseline Nov 2022 (AI),indexed,12.988538
41,information,Baseline Nov 2022 (AI),indexed,13.355181
42,information,Baseline Nov 2022 (AI),indexed,13.557206
43,information,Baseline Nov 2022 (AI),indexed,14.060832
44,information,Baseline Nov 2022 (AI),indexed,14.039469
45,information,Baseline Nov 2022 (AI),indexed,
46,information,Baseline Nov 2022 (AI),indexed,
47,information,Baseline Nov 2022 (AI),indexed,
48,information,Baseline Nov 2022 (AI),indexed,
49,information,Baseline Nov 2022 (AI),indexed,
50,information,Baseline Nov 2022 (AI),indexed,
51,information,Baseline Nov 2022 (AI),indexed,
52,information,Baseline Nov 2022 (AI),indexed,
53,information,Baseline Nov 2022 (AI),indexed,
54,information,Baseline Nov 2022 (AI),indexed,
55,information,Baseline Nov 2022 (AI),indexed,
56,information,Baseline Nov 2022 (AI),indexed,
57,information,Baseline Nov 2022 (AI),indexed,
58,information,Baseline Nov 2022 (AI),indexed,
59,information,Baseline Nov 2022 (AI),indexed,
60,information,Baseline Nov 2022 (AI),indexed,
61,information,Baseline Nov 2022 (AI),indexed,
62,information,Baseline Nov 2022 (AI),indexed,
63,information,Baseline Nov 2022 (AI),indexed,
64,information,Baseline Nov 2022 (AI),indexed,
65,information,Baseline Nov 2022 (AI),indexed,
66,information,Baseline Nov 2022 (AI),indexed,
0,information,Baseline Jan 2021,indexed,0.0
1,information,Baseline Jan 2021,indexed,1.863284
2,information,Baseline Jan 2021,indexed,3.493852
3,information,Baseline Jan 2021,indexed,4.697499
4,information,Baseline Jan 2021,indexed,5.818037
5,information,Baseline Jan 2021,indexed,6.774792
6,information,Baseline Jan 2021,indexed,7.430741
7,information,Baseline Jan 2021,indexed,8.386975
8,information,Baseline Jan 2021,indexed,8.716086
9,information,Baseline Jan 2021,indexed,9.331809
10,information,Baseline Jan 2021,indexed,9.915638
11,information,Baseline Jan 2021,indexed,10.232893
12,information,Baseline Jan 2021,indexed,10.368441
13,information,Baseline Jan 2021,indexed,10.282602
14,information,Baseline Jan 2021,indexed,10.501505
15,information,Baseline Jan 2021,indexed,10.761982
16,information,Baseline Jan 2021,indexed,10.856426
17,information,Baseline Jan 2021,indexed,10.7249
18,information,Baseline Jan 2021,indexed,10.672689
19,information,Baseline Jan 2021,indexed,10.673279
20,information,Baseline Jan 2021,indexed,10.71838
21,information,Baseline Jan 2021,indexed,10.431134
22,information,Baseline Jan 2021,indexed,10.105817
23,information,Baseline Jan 2021,indexed,10.286734
24,information,Baseline Jan 2021,indexed,10.550327
25,information,Baseline Jan 2021,indexed,10.770315
26,information,Baseline Jan 2021,indexed,10.868294
27,information,Baseline Jan 2021,indexed,11.53756
28,information,Baseline Jan 2021,indexed,11.963804
29,information,Baseline Jan 2021,indexed,12.155329
30,information,Baseline Jan 2021,indexed,12.512799
31,information,Baseline Jan 2021,indexed,12.752188
32,information,Baseline Jan 2021,indexed,13.016419
33,information,Baseline Jan 2021,indexed,13.616306
34,information,Baseline Jan 2021,indexed,14.150609
35,information,Baseline Jan 2021,indexed,14.671628
36,information,Baseline Jan 2021,indexed,14.993824
37,information,Baseline Jan 2021,indexed,15.098599
38,information,Baseline Jan 2021,indexed,15.039826
39,information,Baseline Jan 2021,indexed,14.582151
40,information,Baseline Jan 2021,indexed,14.404725
41,information,Baseline Jan 2021,indexed,14.147072
42,information,Baseline Jan 2021,indexed,13.748987
43,information,Baseline Jan 2021,indexed,13.489054
44,information,Baseline Jan 2021,indexed,13.466911
45,information,Baseline Jan 2021,indexed,13.642505
46,information,Baseline Jan 2021,indexed,13.344129
47,information,Baseline Jan 2021,indexed,13.710809
48,information,Baseline Jan 2021,indexed,13.876526
49,information,Baseline Jan 2021,indexed,13.974517
50,information,Baseline Jan 2021,indexed,13.864391
51,information,Baseline Jan 2021,indexed,13.745011
52,information,Baseline Jan 2021,indexed,13.684387
53,information,Baseline Jan 2021,indexed,13.89225
54,information,Baseline Jan 2021,indexed,13.992646
55,information,Baseline Jan 2021,indexed,13.997734
56,information,Baseline Jan 2021,indexed,13.879563
57,information,Baseline Jan 2021,indexed,
58,information,Baseline Jan 2021,indexed,14.098133
59,information,Baseline Jan 2021,indexed,13.80338
60,information,Baseline Jan 2021,indexed,13.350379
61,information,Baseline Jan 2021,indexed,13.290901
62,information,Baseline Jan 2021,indexed,13.197976
63,information,Baseline Jan 2021,indexed,13.267816
64,information,Baseline Jan 2021,indexed,13.541348
65,information,Baseline Jan 2021,indexed,13.435372
66,information,Baseline Jan 2021,indexed,13.722979
0,information,Baseline Jan 2022,indexed,0.0
1,information,Baseline Jan 2022,indexed,1.690303
2,information,Baseline Jan 2022,indexed,2.848388
3,information,Baseline Jan 2022,indexed,4.038403
4,information,Baseline Jan 2022,indexed,5.033042
5,information,Baseline Jan 2022,indexed,5.578925
6,information,Baseline Jan 2022,indexed,6.457984
7,information,Baseline Jan 2022,indexed,7.307033
8,information,Baseline Jan 2022,indexed,8.008033
9,information,Baseline Jan 2022,indexed,8.675859
10,information,Baseline Jan 2022,indexed,9.051911
11,information,Baseline Jan 2022,indexed,9.671921
12,information,Baseline Jan 2022,indexed,10.01992
13,information,Baseline Jan 2022,indexed,10.209792
14,information,Baseline Jan 2022,indexed,10.440667
15,information,Baseline Jan 2022,indexed,10.782185
16,information,Baseline Jan 2022,indexed,10.974885
17,information,Baseline Jan 2022,indexed,11.131656
18,information,Baseline Jan 2022,indexed,11.447559
19,information,Baseline Jan 2022,indexed,11.578774
20,information,Baseline Jan 2022,indexed,11.609349
21,information,Baseline Jan 2022,indexed,11.931659
22,information,Baseline Jan 2022,indexed,12.556004
23,information,Baseline Jan 2022,indexed,12.939214
24,information,Baseline Jan 2022,indexed,13.195226
25,information,Baseline Jan 2022,indexed,13.200192
26,information,Baseline Jan 2022,indexed,13.507893
27,information,Baseline Jan 2022,indexed,13.649679
28,information,Baseline Jan 2022,indexed,13.664744
29,information,Baseline Jan 2022,indexed,13.749913
30,information,Baseline Jan 2022,indexed,13.820667
31,information,Baseline Jan 2022,indexed,13.743711
32,information,Baseline Jan 2022,indexed,13.605889
33,information,Baseline Jan 2022,indexed,13.356863
34,information,Baseline Jan 2022,indexed,12.891064
35,information,Baseline Jan 2022,indexed,13.327617
36,information,Baseline Jan 2022,indexed,13.384578
37,information,Baseline Jan 2022,indexed,13.344429
38,information,Baseline Jan 2022,indexed,12.851904
39,information,Baseline Jan 2022,indexed,12.612841
40,information,Baseline Jan 2022,indexed,12.316741
41,information,Baseline Jan 2022,indexed,12.427825
42,information,Baseline Jan 2022,indexed,12.748961
43,information,Baseline Jan 2022,indexed,13.112126
44,information,Baseline Jan 2022,indexed,13.152544
45,information,Baseline Jan 2022,indexed,
46,information,Baseline Jan 2022,indexed,13.427983
47,information,Baseline Jan 2022,indexed,13.259514
48,information,Baseline Jan 2022,indexed,13.010267
49,information,Baseline Jan 2022,indexed,13.192367
50,information,Baseline Jan 2022,indexed,13.429339
51,information,Baseline Jan 2022,indexed,13.669295
52,information,Baseline Jan 2022,indexed,13.78699
53,information,Baseline Jan 2022,indexed,14.164014
54,information,Baseline Jan 2022,indexed,14.258933
55,information,Baseline Jan 2022,indexed,
56,information,Baseline Jan 2022,indexed,
57,information,Baseline Jan 2022,indexed,
58,information,Baseline Jan 2022,indexed,
59,information,Baseline Jan 2022,indexed,
60,information,Baseline Jan 2022,indexed,
61,information,Baseline Jan 2022,indexed,
62,information,Baseline Jan 2022,indexed,
63,information,Baseline Jan 2022,indexed,
64,information,Baseline Jan 2022,indexed,
65,information,Baseline Jan 2022,indexed,
66,information,Baseline Jan 2022,indexed,
0,information,Baseline Jul 2022,indexed,0.0
1,information,Baseline Jul 2022,indexed,1.960074
2,information,Baseline Jul 2022,indexed,3.243458
3,information,Baseline Jul 2022,indexed,4.299099
4,information,Baseline Jul 2022,indexed,5.148006
5,information,Baseline Jul 2022,indexed,5.934826
6,information,Baseline Jul 2022,indexed,7.091364
7,information,Baseline Jul 2022,indexed,7.896743
8,information,Baseline Jul 2022,indexed,8.408083
9,information,Baseline Jul 2022,indexed,9.766321
10,information,Baseline Jul 2022,indexed,10.662371
11,information,Baseline Jul 2022,indexed,11.280538
12,information,Baseline Jul 2022,indexed,11.89711
13,information,Baseline Jul 2022,indexed,12.153992
14,information,Baseline Jul 2022,indexed,12.136513
15,information,Baseline Jul 2022,indexed,12.603466
16,information,Baseline Jul 2022,indexed,13.124182
17,information,Baseline Jul 2022,indexed,13.564973
18,information,Baseline Jul 2022,indexed,13.83294
19,information,Baseline Jul 2022,indexed,13.786844
20,information,Baseline Jul 2022,indexed,14.046305
21,information,Baseline Jul 2022,indexed,14.06204
22,information,Baseline Jul 2022,indexed,13.875164
23,information,Baseline Jul 2022,indexed,13.832125
24,information,Baseline Jul 2022,indexed,13.772751
25,information,Baseline Jul 2022,indexed,13.634919
26,information,Baseline Jul 2022,indexed,13.705191
27,information,Baseline Jul 2022,indexed,13.496044
28,information,Baseline Jul 2022,indexed,13.149768
29,information,Baseline Jul 2022,indexed,13.392326
30,information,Baseline Jul 2022,indexed,13.276828
31,information,Baseline Jul 2022,indexed,13.074787
32,information,Baseline Jul 2022,indexed,12.86769
33,information,Baseline Jul 2022,indexed,12.437885
34,information,Baseline Jul 2022,indexed,12.291691
35,information,Baseline Jul 2022,indexed,12.435775
36,information,Baseline Jul 2022,indexed,12.944571
37,information,Baseline Jul 2022,indexed,13.268672
38,information,Baseline Jul 2022,indexed,13.337289
39,information,Baseline Jul 2022,indexed,
40,information,Baseline Jul 2022,indexed,13.415893
41,information,Baseline Jul 2022,indexed,13.275363
42,information,Baseline Jul 2022,indexed,13.117571
43,information,Baseline Jul 2022,indexed,13.334513
44,information,Baseline Jul 2022,indexed,13.429773
45,information,Baseline Jul 2022,indexed,13.682306
46,information,Baseline Jul 2022,indexed,13.929885
47,information,Baseline Jul 2022,indexed,14.23091
48,information,Baseline Jul 2022,indexed,14.235558
49,information,Baseline Jul 2022,indexed,
50,information,Baseline Jul 2022,indexed,
51,information,Baseline Jul 2022,indexed,
52,information,Baseline Jul 2022,indexed,
53,information,Baseline Jul 2022,indexed,
54,information,Baseline Jul 2022,indexed,
55,information,Baseline Jul 2022,indexed,
56,information,Baseline Jul 2022,indexed,
57,information,Baseline Jul 2022,indexed,
58,information,Baseline Jul 2022,indexed,
59,information,Baseline Jul 2022,indexed,
60,information,Baseline Jul 2022,indexed,
61,information,Baseline Jul 2022,indexed,
62,information,Baseline Jul 2022,indexed,
63,information,Baseline Jul 2022,indexed,
64,information,Baseline Jul 2022,indexed,
65,information,Baseline Jul 2022,indexed,
66,information,Baseline Jul 2022,indexed,
2022-01-02,information,12-Month Rolling Baseline,rolling,10.368441
2022-02-02,information,12-Month Rolling Baseline,rolling,9.928051
2022-03-02,information,12-Month Rolling Baseline,rolling,10.102501
2022-04-02,information,12-Month Rolling Baseline,rolling,10.002214
2022-05-02,information,12-Month Rolling Baseline,rolling,10.114037
2022-06-02,information,12-Month Rolling Baseline,rolling,10.130276
2022-07-02,information,12-Month Rolling Baseline,rolling,10.446406
2022-08-02,information,12-Month Rolling Baseline,rolling,10.622424
2022-09-02,information,12-Month Rolling Baseline,rolling,10.50385
2022-10-02,information,12-Month Rolling Baseline,rolling,10.359025
2022-11-02,information,12-Month Rolling Baseline,rolling,9.768929
2022-12-02,information,12-Month Rolling Baseline,rolling,10.084666
2023-01-02,information,12-Month Rolling Baseline,rolling,10.01992
2023-02-02,information,12-Month Rolling Baseline,rolling,10.189046
2023-03-02,information,12-Month Rolling Baseline,rolling,10.13045
2023-04-02,information,12-Month Rolling Baseline,rolling,10.861833
2023-05-02,information,12-Month Rolling Baseline,rolling,11.736748
2023-06-02,information,12-Month Rolling Baseline,rolling,11.733972
2023-07-02,information,12-Month Rolling Baseline,rolling,11.89711
2023-08-02,information,12-Month Rolling Baseline,rolling,11.39114
2023-09-02,information,12-Month Rolling Baseline,rolling,11.39983
2023-10-02,information,12-Month Rolling Baseline,rolling,11.894014
2023-11-02,information,12-Month Rolling Baseline,rolling,12.463356
2023-12-02,information,12-Month Rolling Baseline,rolling,13.042149
2024-01-02,information,12-Month Rolling Baseline,rolling,13.147823
2024-02-02,information,12-Month Rolling Baseline,rolling,12.669883
2024-03-02,information,12-Month Rolling Baseline,rolling,12.039912
2024-04-02,information,12-Month Rolling Baseline,rolling,11.119555
2024-05-02,information,12-Month Rolling Baseline,rolling,10.952037
